FPrate,Sensivity[Mean],Sensivity[Lower bound],Sensivity[Upper bound]
0.370724572,0.679755867,0.556521714,0.808333337
0.371512151,0.679755867,0.556521714,0.808333337
0.372299730,0.679755867,0.556521714,0.808333337
0.373087309,0.679755867,0.556521714,0.808333337
0.373874887,0.679755867,0.556521714,0.808333337
0.374662466,0.679755867,0.556521714,0.808333337
0.375450045,0.684451878,0.561983466,0.813559294
0.376237624,0.684451878,0.561983466,0.813559294
0.377025203,0.684451878,0.561983466,0.813559294
0.377812781,0.684451878,0.561983466,0.813559294
0.378600360,0.684451878,0.561983466,0.813559294
0.379387939,0.684451878,0.561983466,0.813559294
0.380175518,0.684451878,0.561983466,0.813559294
0.380963096,0.684451878,0.561983466,0.813559294
0.381750675,0.684451878,0.561983466,0.813559294
0.382538254,0.684451878,0.561983466,0.813559294
0.383325833,0.684451878,0.561983466,0.813559294
0.384113411,0.684451878,0.561983466,0.813559294
0.384900990,0.684451878,0.561983466,0.813559294
0.385688569,0.684451878,0.561983466,0.813559294
0.386476148,0.688519180,0.568345308,0.815217376
0.387263726,0.688519180,0.568345308,0.815217376
0.388051305,0.688519180,0.568345308,0.815217376
0.388838884,0.688519180,0.568345308,0.815217376
0.389626463,0.688519180,0.568345308,0.815217376
0.390414041,0.688519180,0.568345308,0.815217376
0.391201620,0.688519180,0.568345308,0.815217376
0.391989199,0.688519180,0.568345308,0.815217376
0.392776778,0.688519180,0.568345308,0.815217376
0.393564356,0.688519180,0.568345308,0.815217376
0.394351935,0.688519180,0.568345308,0.815217376
0.395139514,0.688519180,0.568345308,0.815217376
0.395927093,0.688519180,0.568345308,0.815217376
0.396714671,0.688519180,0.568345308,0.815217376
0.397502250,0.688519180,0.568345308,0.815217376
0.398289829,0.692495584,0.571428597,0.816513777
0.399077408,0.692495584,0.571428597,0.816513777
0.399864986,0.692495584,0.571428597,0.816513777
0.400652565,0.692495584,0.571428597,0.816513777
0.401440144,0.692495584,0.571428597,0.816513777
0.402227723,0.692495584,0.571428597,0.816513777
0.403015302,0.692495584,0.571428597,0.816513777
0.403802880,0.692495584,0.571428597,0.816513777
0.404590459,0.692495584,0.571428597,0.816513777
0.405378038,0.692495584,0.571428597,0.816513777
0.406165617,0.692495584,0.571428597,0.816513777
0.406953195,0.692495584,0.571428597,0.816513777
0.407740774,0.692495584,0.571428597,0.816513777
0.408528353,0.692495584,0.571428597,0.816513777
0.409315932,0.696375787,0.574324310,0.821052611
0.410103510,0.696375787,0.574324310,0.821052611
0.410891089,0.696375787,0.574324310,0.821052611
0.411678668,0.696375787,0.574324310,0.821052611
0.412466247,0.696375787,0.574324310,0.821052611
0.413253825,0.696375787,0.574324310,0.821052611
0.414041404,0.696375787,0.574324310,0.821052611
0.414828983,0.696375787,0.574324310,0.821052611
0.415616562,0.696375787,0.574324310,0.821052611
0.416404140,0.696375787,0.574324310,0.821052611
0.417191719,0.696375787,0.574324310,0.821052611
0.417979298,0.696375787,0.574324310,0.821052611
0.418766877,0.696375787,0.574324310,0.821052611
0.419554455,0.696375787,0.574324310,0.821052611
0.420342034,0.696375787,0.574324310,0.821052611
0.421129613,0.700028539,0.576642334,0.823008835
0.421917192,0.700028539,0.576642334,0.823008835
0.422704770,0.700028539,0.576642334,0.823008835
0.423492349,0.700028539,0.576642334,0.823008835
0.424279928,0.700028539,0.576642334,0.823008835
0.425067507,0.700028539,0.576642334,0.823008835
0.425855086,0.700028539,0.576642334,0.823008835
0.426642664,0.700028539,0.576642334,0.823008835
0.427430243,0.700028539,0.576642334,0.823008835
0.428217822,0.700028539,0.576642334,0.823008835
0.429005401,0.700028539,0.576642334,0.823008835
0.429792979,0.700028539,0.576642334,0.823008835
0.430580558,0.700028539,0.576642334,0.823008835
0.431368137,0.700028539,0.576642334,0.823008835
0.432155716,0.703351021,0.583941579,0.824561417
0.432943294,0.703351021,0.583941579,0.824561417
0.433730873,0.703351021,0.583941579,0.824561417
0.434518452,0.703351021,0.583941579,0.824561417
0.435306031,0.703351021,0.583941579,0.824561417
0.436093609,0.703351021,0.583941579,0.824561417
0.436881188,0.703351021,0.583941579,0.824561417
0.437668767,0.703351021,0.583941579,0.824561417
0.438456346,0.703351021,0.583941579,0.824561417
0.439243924,0.703351021,0.583941579,0.824561417
0.440031503,0.703351021,0.583941579,0.824561417
0.440819082,0.703351021,0.583941579,0.824561417
0.441606661,0.703351021,0.583941579,0.824561417
0.442394239,0.703351021,0.583941579,0.824561417
0.443181818,0.706335783,0.585365832,0.829545438
0.443969397,0.706335783,0.585365832,0.829545438
0.444756976,0.706335783,0.585365832,0.829545438
0.445544554,0.706335783,0.585365832,0.829545438
0.446332133,0.706335783,0.585365832,0.829545438
0.447119712,0.706335783,0.585365832,0.829545438
0.447907291,0.706335783,0.585365832,0.829545438
0.448694869,0.706335783,0.585365832,0.829545438
0.449482448,0.706335783,0.585365832,0.829545438
0.450270027,0.706335783,0.585365832,0.829545438
0.451057606,0.706335783,0.585365832,0.829545438
0.451845185,0.706335783,0.585365832,0.829545438
0.452632763,0.706335783,0.585365832,0.829545438
0.453420342,0.706335783,0.585365832,0.829545438
0.454207921,0.706335783,0.585365832,0.829545438
0.454995500,0.710421503,0.587412596,0.833333313
0.455783078,0.710421503,0.587412596,0.833333313
0.456570657,0.710421503,0.587412596,0.833333313
0.457358236,0.710421503,0.587412596,0.833333313
0.458145815,0.710421503,0.587412596,0.833333313
0.458933393,0.710421503,0.587412596,0.833333313
0.459720972,0.710421503,0.587412596,0.833333313
0.460508551,0.710421503,0.587412596,0.833333313
0.461296130,0.710421503,0.587412596,0.833333313
0.462083708,0.710421503,0.587412596,0.833333313
0.462871287,0.710421503,0.587412596,0.833333313
0.463658866,0.710421503,0.587412596,0.833333313
0.464446445,0.710421503,0.587412596,0.833333313
0.465234023,0.710421503,0.587412596,0.833333313
0.466021602,0.713740706,0.588235319,0.836956501
0.466809181,0.713740706,0.588235319,0.836956501
0.467596760,0.713740706,0.588235319,0.836956501
0.468384338,0.713740706,0.588235319,0.836956501
0.469171917,0.713740706,0.588235319,0.836956501
0.469959496,0.713740706,0.588235319,0.836956501
0.470747075,0.713740706,0.588235319,0.836956501
0.471534653,0.713740706,0.588235319,0.836956501
0.472322232,0.713740706,0.588235319,0.836956501
0.473109811,0.713740706,0.588235319,0.836956501
0.473897390,0.713740706,0.588235319,0.836956501
0.474684968,0.713740706,0.588235319,0.836956501
0.475472547,0.713740706,0.588235319,0.836956501
0.476260126,0.713740706,0.588235319,0.836956501
0.477047705,0.713740706,0.588235319,0.836956501
0.477835284,0.717088401,0.593750000,0.840909064
0.478622862,0.717088401,0.593750000,0.840909064
0.479410441,0.717088401,0.593750000,0.840909064
0.480198020,0.717088401,0.593750000,0.840909064
0.480985599,0.717088401,0.593750000,0.840909064
0.481773177,0.717088401,0.593750000,0.840909064
0.482560756,0.717088401,0.593750000,0.840909064
0.483348335,0.717088401,0.593750000,0.840909064
0.484135914,0.717088401,0.593750000,0.840909064
0.484923492,0.717088401,0.593750000,0.840909064
0.485711071,0.717088401,0.593750000,0.840909064
0.486498650,0.717088401,0.593750000,0.840909064
0.487286229,0.717088401,0.593750000,0.840909064
0.488073807,0.717088401,0.593750000,0.840909064
0.488861386,0.719736159,0.595588207,0.841666639
0.489648965,0.719736159,0.595588207,0.841666639
0.490436544,0.719736159,0.595588207,0.841666639
0.491224122,0.719736159,0.595588207,0.841666639
0.492011701,0.719736159,0.595588207,0.841666639
0.492799280,0.719736159,0.595588207,0.841666639
0.493586859,0.719736159,0.595588207,0.841666639
0.494374437,0.719736159,0.595588207,0.841666639
0.495162016,0.719736159,0.595588207,0.841666639
0.495949595,0.719736159,0.595588207,0.841666639
0.496737174,0.719736159,0.595588207,0.841666639
0.497524752,0.719736159,0.595588207,0.841666639
0.498312331,0.719736159,0.595588207,0.841666639
0.499099910,0.719736159,0.595588207,0.841666639
0.499887489,0.719736159,0.595588207,0.841666639
0.500675068,0.723174691,0.603603601,0.842105269
0.501462646,0.723174691,0.603603601,0.842105269
0.502250225,0.723174691,0.603603601,0.842105269
0.503037804,0.723174691,0.603603601,0.842105269
0.503825383,0.723174691,0.603603601,0.842105269
0.504612961,0.723174691,0.603603601,0.842105269
0.505400540,0.723174691,0.603603601,0.842105269
0.506188119,0.723174691,0.603603601,0.842105269
0.506975698,0.723174691,0.603603601,0.842105269
0.507763276,0.723174691,0.603603601,0.842105269
0.508550855,0.723174691,0.603603601,0.842105269
0.509338434,0.723174691,0.603603601,0.842105269
0.510126013,0.723174691,0.603603601,0.842105269
0.510913591,0.723174691,0.603603601,0.842105269
0.511701170,0.726309419,0.603773594,0.845454574
0.512488749,0.726309419,0.603773594,0.845454574
0.513276328,0.726309419,0.603773594,0.845454574
0.514063906,0.726309419,0.603773594,0.845454574
0.514851485,0.726309419,0.603773594,0.845454574
0.515639064,0.726309419,0.603773594,0.845454574
0.516426643,0.726309419,0.603773594,0.845454574
0.517214221,0.726309419,0.603773594,0.845454574
0.518001800,0.726309419,0.603773594,0.845454574
0.518789379,0.726309419,0.603773594,0.845454574
0.519576958,0.726309419,0.603773594,0.845454574
0.520364536,0.726309419,0.603773594,0.845454574
0.521152115,0.726309419,0.603773594,0.845454574
0.521939694,0.726309419,0.603773594,0.845454574
0.522727273,0.729826510,0.606060624,0.845454574
0.523514851,0.729834974,0.606060624,0.845454574
0.524302430,0.729834974,0.606060624,0.845454574
0.525090009,0.729834974,0.606060624,0.845454574
0.525877588,0.729834974,0.606060624,0.845454574
0.526665167,0.729834974,0.606060624,0.845454574
0.527452745,0.729834974,0.606060624,0.845454574
0.528240324,0.729834974,0.606060624,0.845454574
0.529027903,0.729834974,0.606060624,0.845454574
0.529815482,0.729834974,0.606060624,0.845454574
0.530603060,0.729834974,0.606060624,0.845454574
0.531390639,0.729834974,0.606060624,0.845454574
0.532178218,0.729834974,0.606060624,0.845454574
0.532965797,0.729834974,0.606060624,0.845454574
0.533753375,0.729834974,0.606060624,0.845454574
0.534540954,0.732693851,0.609375000,0.845454574
0.535328533,0.732693851,0.609375000,0.845454574
0.536116112,0.732693851,0.609375000,0.845454574
0.536903690,0.732693851,0.609375000,0.845454574
0.537691269,0.732693851,0.609375000,0.845454574
0.538478848,0.732693851,0.609375000,0.845454574
0.539266427,0.732693851,0.609375000,0.845454574
0.540054005,0.732693851,0.609375000,0.845454574
0.540841584,0.732693851,0.609375000,0.845454574
0.541629163,0.732693851,0.609375000,0.845454574
0.542416742,0.732693851,0.609375000,0.845454574
0.543204320,0.732693851,0.609375000,0.845454574
0.543991899,0.732693851,0.609375000,0.845454574
0.544779478,0.732693851,0.609375000,0.845454574
0.545567057,0.735275865,0.613138676,0.846153855
0.546354635,0.735275865,0.613138676,0.846153855
0.547142214,0.735275865,0.613138676,0.846153855
0.547929793,0.735275865,0.613138676,0.846153855
0.548717372,0.735275865,0.613138676,0.846153855
0.549504950,0.735275865,0.613138676,0.846153855
0.550292529,0.735275865,0.613138676,0.846153855
0.551080108,0.735275865,0.613138676,0.846153855
0.551867687,0.735275865,0.613138676,0.846153855
0.552655266,0.735275865,0.613138676,0.846153855
0.553442844,0.735275865,0.613138676,0.846153855
0.554230423,0.735275865,0.613138676,0.846153855
0.555018002,0.735275865,0.613138676,0.846153855
0.555805581,0.735275865,0.613138676,0.846153855
0.556593159,0.735275865,0.613138676,0.846153855
0.557380738,0.737975717,0.622377634,0.852941155
0.558168317,0.737975717,0.622377634,0.852941155
0.558955896,0.737975717,0.622377634,0.852941155
0.559743474,0.737975717,0.622377634,0.852941155
0.560531053,0.737975717,0.622377634,0.852941155
0.561318632,0.737975717,0.622377634,0.852941155
0.562106211,0.737975717,0.622377634,0.852941155
0.562893789,0.737975717,0.622377634,0.852941155
0.563681368,0.737975717,0.622377634,0.852941155
0.564468947,0.737975717,0.622377634,0.852941155
0.565256526,0.737975717,0.622377634,0.852941155
0.566044104,0.737975717,0.622377634,0.852941155
0.566831683,0.737975717,0.622377634,0.852941155
0.567619262,0.737975717,0.622377634,0.852941155
0.568406841,0.740660787,0.626016259,0.852941155
0.569194419,0.740660787,0.626016259,0.852941155
0.569981998,0.740660787,0.626016259,0.852941155
0.570769577,0.740660787,0.626016259,0.852941155
0.571557156,0.740660787,0.626016259,0.852941155
0.572344734,0.740660787,0.626016259,0.852941155
0.573132313,0.740660787,0.626016259,0.852941155
0.573919892,0.740660787,0.626016259,0.852941155
0.574707471,0.740660787,0.626016259,0.852941155
0.575495050,0.740660787,0.626016259,0.852941155
0.576282628,0.740660787,0.626016259,0.852941155
0.577070207,0.740660787,0.626016259,0.852941155
0.577857786,0.740660787,0.626016259,0.852941155
0.578645365,0.740660787,0.626016259,0.852941155
0.579432943,0.740660787,0.626016259,0.852941155
