FPrate,Sensivity[Mean],Sensivity[Lower bound],Sensivity[Upper bound]
0.303780378,0.644689202,0.504587173,0.774193525
0.304567957,0.644689202,0.504587173,0.774193525
0.305355536,0.644689202,0.504587173,0.774193525
0.306143114,0.644689202,0.504587173,0.774193525
0.306930693,0.650675416,0.512605071,0.777777791
0.307718272,0.650675416,0.512605071,0.777777791
0.308505851,0.650675416,0.512605071,0.777777791
0.309293429,0.650675416,0.512605071,0.777777791
0.310081008,0.650675416,0.512605071,0.777777791
0.310868587,0.650675416,0.512605071,0.777777791
0.311656166,0.650675416,0.512605071,0.777777791
0.312443744,0.650675416,0.512605071,0.777777791
0.313231323,0.650675416,0.512605071,0.777777791
0.314018902,0.650675416,0.512605071,0.777777791
0.314806481,0.650675416,0.512605071,0.777777791
0.315594059,0.650675416,0.512605071,0.777777791
0.316381638,0.650675416,0.512605071,0.777777791
0.317169217,0.650675416,0.512605071,0.777777791
0.317956796,0.650675416,0.512605071,0.777777791
0.318744374,0.656053722,0.522058845,0.779816508
0.319531953,0.656053722,0.522058845,0.779816508
0.320319532,0.656053722,0.522058845,0.779816508
0.321107111,0.656053722,0.522058845,0.779816508
0.321894689,0.656053722,0.522058845,0.779816508
0.322682268,0.656053722,0.522058845,0.779816508
0.323469847,0.656053722,0.522058845,0.779816508
0.324257426,0.656053722,0.522058845,0.779816508
0.325045005,0.656053722,0.522058845,0.779816508
0.325832583,0.656053722,0.522058845,0.779816508
0.326620162,0.656053722,0.522058845,0.779816508
0.327407741,0.656053722,0.522058845,0.779816508
0.328195320,0.656053722,0.522058845,0.779816508
0.328982898,0.656053722,0.522058845,0.779816508
0.329770477,0.661680341,0.529411793,0.787037015
0.330558056,0.661680341,0.529411793,0.787037015
0.331345635,0.661680341,0.529411793,0.787037015
0.332133213,0.661680341,0.529411793,0.787037015
0.332920792,0.661680341,0.529411793,0.787037015
0.333708371,0.661680341,0.529411793,0.787037015
0.334495950,0.661680341,0.529411793,0.787037015
0.335283528,0.661680341,0.529411793,0.787037015
0.336071107,0.661680341,0.529411793,0.787037015
0.336858686,0.661680341,0.529411793,0.787037015
0.337646265,0.661680341,0.529411793,0.787037015
0.338433843,0.661680341,0.529411793,0.787037015
0.339221422,0.661680341,0.529411793,0.787037015
0.340009001,0.661680341,0.529411793,0.787037015
0.340796580,0.661680341,0.529411793,0.787037015
0.341584158,0.666681051,0.535211265,0.788461566
0.342371737,0.666681051,0.535211265,0.788461566
0.343159316,0.666681051,0.535211265,0.788461566
0.343946895,0.666681051,0.535211265,0.788461566
0.344734473,0.666681051,0.535211265,0.788461566
0.345522052,0.666681051,0.535211265,0.788461566
0.346309631,0.666681051,0.535211265,0.788461566
0.347097210,0.666681051,0.535211265,0.788461566
0.347884788,0.666681051,0.535211265,0.788461566
0.348672367,0.666681051,0.535211265,0.788461566
0.349459946,0.666681051,0.535211265,0.788461566
0.350247525,0.666681051,0.535211265,0.788461566
0.351035104,0.666681051,0.535211265,0.788461566
0.351822682,0.666681051,0.535211265,0.788461566
0.352610261,0.671443343,0.542253494,0.789473712
0.353397840,0.671443343,0.542253494,0.789473712
0.354185419,0.671443343,0.542253494,0.789473712
0.354972997,0.671443343,0.542253494,0.789473712
0.355760576,0.671443343,0.542253494,0.789473712
0.356548155,0.671443343,0.542253494,0.789473712
0.357335734,0.671443343,0.542253494,0.789473712
0.358123312,0.671443343,0.542253494,0.789473712
0.358910891,0.671443343,0.542253494,0.789473712
0.359698470,0.671443343,0.542253494,0.789473712
0.360486049,0.671443343,0.542253494,0.789473712
0.361273627,0.671443343,0.542253494,0.789473712
0.362061206,0.671443343,0.542253494,0.789473712
0.362848785,0.671443343,0.542253494,0.789473712
0.363636364,0.675668001,0.546875000,0.795454562
0.364423942,0.675668001,0.546875000,0.795454562
0.365211521,0.675668001,0.546875000,0.795454562
0.365999100,0.675668001,0.546875000,0.795454562
0.366786679,0.675668001,0.546875000,0.795454562
0.367574257,0.675668001,0.546875000,0.795454562
0.368361836,0.675668001,0.546875000,0.795454562
0.369149415,0.675668001,0.546875000,0.795454562
0.369936994,0.675668001,0.546875000,0.795454562
0.370724572,0.675668001,0.546875000,0.795454562
0.371512151,0.675668001,0.546875000,0.795454562
0.372299730,0.675668001,0.546875000,0.795454562
0.373087309,0.675668001,0.546875000,0.795454562
0.373874887,0.675668001,0.546875000,0.795454562
0.374662466,0.675668001,0.546875000,0.795454562
0.375450045,0.679732442,0.553459108,0.798165143
0.376237624,0.679732442,0.553459108,0.798165143
0.377025203,0.679732442,0.553459108,0.798165143
0.377812781,0.679732442,0.553459108,0.798165143
0.378600360,0.679732442,0.553459108,0.798165143
0.379387939,0.679732442,0.553459108,0.798165143
0.380175518,0.679732442,0.553459108,0.798165143
0.380963096,0.679732442,0.553459108,0.798165143
0.381750675,0.679732442,0.553459108,0.798165143
0.382538254,0.679732442,0.553459108,0.798165143
0.383325833,0.679732442,0.553459108,0.798165143
0.384113411,0.679732442,0.553459108,0.798165143
0.384900990,0.679732442,0.553459108,0.798165143
0.385688569,0.679732442,0.553459108,0.798165143
0.386476148,0.683870137,0.557142854,0.800000012
0.387263726,0.683870137,0.557142854,0.800000012
0.388051305,0.683870137,0.557142854,0.800000012
0.388838884,0.683870137,0.557142854,0.800000012
0.389626463,0.683870137,0.557142854,0.800000012
0.390414041,0.683870137,0.557142854,0.800000012
0.391201620,0.683870137,0.557142854,0.800000012
0.391989199,0.683870137,0.557142854,0.800000012
0.392776778,0.683870137,0.557142854,0.800000012
0.393564356,0.683870137,0.557142854,0.800000012
0.394351935,0.683870137,0.557142854,0.800000012
0.395139514,0.683870137,0.557142854,0.800000012
0.395927093,0.683870137,0.557142854,0.800000012
0.396714671,0.683870137,0.557142854,0.800000012
0.397502250,0.683870137,0.557142854,0.800000012
0.398289829,0.687822938,0.565517247,0.803418815
0.399077408,0.687822938,0.565517247,0.803418815
0.399864986,0.687822938,0.565517247,0.803418815
0.400652565,0.687822938,0.565517247,0.803418815
0.401440144,0.687822938,0.565517247,0.803418815
0.402227723,0.687822938,0.565517247,0.803418815
0.403015302,0.687822938,0.565517247,0.803418815
0.403802880,0.687822938,0.565517247,0.803418815
0.404590459,0.687822938,0.565517247,0.803418815
0.405378038,0.687822938,0.565517247,0.803418815
0.406165617,0.687822938,0.565517247,0.803418815
0.406953195,0.687822938,0.565517247,0.803418815
0.407740774,0.687822938,0.565517247,0.803418815
0.408528353,0.687822938,0.565517247,0.803418815
0.409315932,0.691504121,0.568627477,0.806122422
0.410103510,0.691504121,0.568627477,0.806122422
0.410891089,0.691504121,0.568627477,0.806122422
0.411678668,0.691504121,0.568627477,0.806122422
0.412466247,0.691504121,0.568627477,0.806122422
0.413253825,0.691504121,0.568627477,0.806122422
0.414041404,0.691504121,0.568627477,0.806122422
0.414828983,0.691504121,0.568627477,0.806122422
0.415616562,0.691504121,0.568627477,0.806122422
0.416404140,0.691504121,0.568627477,0.806122422
0.417191719,0.691504121,0.568627477,0.806122422
0.417979298,0.691504121,0.568627477,0.806122422
0.418766877,0.691504121,0.568627477,0.806122422
0.419554455,0.691504121,0.568627477,0.806122422
0.420342034,0.691504121,0.568627477,0.806122422
0.421129613,0.694682837,0.571428597,0.810000002
0.421917192,0.694682837,0.571428597,0.810000002
0.422704770,0.694682837,0.571428597,0.810000002
0.423492349,0.694682837,0.571428597,0.810000002
0.424279928,0.694682837,0.571428597,0.810000002
0.425067507,0.694682837,0.571428597,0.810000002
0.425855086,0.694682837,0.571428597,0.810000002
0.426642664,0.694682837,0.571428597,0.810000002
0.427430243,0.694682837,0.571428597,0.810000002
0.428217822,0.694682837,0.571428597,0.810000002
0.429005401,0.694682837,0.571428597,0.810000002
0.429792979,0.694682837,0.571428597,0.810000002
0.430580558,0.694682837,0.571428597,0.810000002
0.431368137,0.694682837,0.571428597,0.810000002
0.432155716,0.698261738,0.577922106,0.816513777
0.432943294,0.698261738,0.577922106,0.816513777
0.433730873,0.698261738,0.577922106,0.816513777
0.434518452,0.698261738,0.577922106,0.816513777
0.435306031,0.698261738,0.577922106,0.816513777
0.436093609,0.698261738,0.577922106,0.816513777
0.436881188,0.698261738,0.577922106,0.816513777
0.437668767,0.698261738,0.577922106,0.816513777
0.438456346,0.698261738,0.577922106,0.816513777
0.439243924,0.698261738,0.577922106,0.816513777
0.440031503,0.698261738,0.577922106,0.816513777
0.440819082,0.698261738,0.577922106,0.816513777
0.441606661,0.698261738,0.577922106,0.816513777
0.442394239,0.698261738,0.577922106,0.816513777
0.443181818,0.701667011,0.581699371,0.819444418
0.443969397,0.701667011,0.581699371,0.819444418
0.444756976,0.701667011,0.581699371,0.819444418
0.445544554,0.701667011,0.581699371,0.819444418
0.446332133,0.701667011,0.581699371,0.819444418
0.447119712,0.701667011,0.581699371,0.819444418
0.447907291,0.701667011,0.581699371,0.819444418
0.448694869,0.701667011,0.581699371,0.819444418
0.449482448,0.701667011,0.581699371,0.819444418
0.450270027,0.701667011,0.581699371,0.819444418
0.451057606,0.701667011,0.581699371,0.819444418
0.451845185,0.701667011,0.581699371,0.819444418
0.452632763,0.701667011,0.581699371,0.819444418
0.453420342,0.701667011,0.581699371,0.819444418
0.454207921,0.701667011,0.581699371,0.819444418
0.454995500,0.704937339,0.582733810,0.826086938
0.455783078,0.704937339,0.582733810,0.826086938
0.456570657,0.704937339,0.582733810,0.826086938
0.457358236,0.704937339,0.582733810,0.826086938
0.458145815,0.704937339,0.582733810,0.826086938
0.458933393,0.704937339,0.582733810,0.826086938
0.459720972,0.704937339,0.582733810,0.826086938
0.460508551,0.704937339,0.582733810,0.826086938
0.461296130,0.704937339,0.582733810,0.826086938
0.462083708,0.704937339,0.582733810,0.826086938
0.462871287,0.704937339,0.582733810,0.826086938
0.463658866,0.704937339,0.582733810,0.826086938
0.464446445,0.704937339,0.582733810,0.826086938
0.465234023,0.704937339,0.582733810,0.826086938
0.466021602,0.708390057,0.583941579,0.828571439
0.466809181,0.708390057,0.583941579,0.828571439
0.467596760,0.708390057,0.583941579,0.828571439
0.468384338,0.708390057,0.583941579,0.828571439
0.469171917,0.708390057,0.583941579,0.828571439
0.469959496,0.708390057,0.583941579,0.828571439
0.470747075,0.708390057,0.583941579,0.828571439
0.471534653,0.708390057,0.583941579,0.828571439
0.472322232,0.708390057,0.583941579,0.828571439
0.473109811,0.708390057,0.583941579,0.828571439
0.473897390,0.708390057,0.583941579,0.828571439
0.474684968,0.708390057,0.583941579,0.828571439
0.475472547,0.708390057,0.583941579,0.828571439
0.476260126,0.708390057,0.583941579,0.828571439
0.477047705,0.708390057,0.583941579,0.828571439
0.477835284,0.711905599,0.586206913,0.829545438
0.478622862,0.711905599,0.586206913,0.829545438
0.479410441,0.711905599,0.586206913,0.829545438
0.480198020,0.711905599,0.586206913,0.829545438
0.480985599,0.711905599,0.586206913,0.829545438
0.481773177,0.711905599,0.586206913,0.829545438
0.482560756,0.711905599,0.586206913,0.829545438
0.483348335,0.711905599,0.586206913,0.829545438
0.484135914,0.711905599,0.586206913,0.829545438
0.484923492,0.711905599,0.586206913,0.829545438
0.485711071,0.711905599,0.586206913,0.829545438
0.486498650,0.711905599,0.586206913,0.829545438
0.487286229,0.711905599,0.586206913,0.829545438
0.488073807,0.711905599,0.586206913,0.829545438
0.488861386,0.715363860,0.589743614,0.836538434
0.489648965,0.715363860,0.589743614,0.836538434
0.490436544,0.715363860,0.589743614,0.836538434
0.491224122,0.715363860,0.589743614,0.836538434
0.492011701,0.715363860,0.589743614,0.836538434
0.492799280,0.715363860,0.589743614,0.836538434
0.493586859,0.715363860,0.589743614,0.836538434
0.494374437,0.715363860,0.589743614,0.836538434
0.495162016,0.715363860,0.589743614,0.836538434
0.495949595,0.715363860,0.589743614,0.836538434
0.496737174,0.715363860,0.589743614,0.836538434
0.497524752,0.715363860,0.589743614,0.836538434
0.498312331,0.715363860,0.589743614,0.836538434
0.499099910,0.715363860,0.589743614,0.836538434
0.499887489,0.715363860,0.589743614,0.836538434
0.500675068,0.718874037,0.593750000,0.836734712
0.501462646,0.718874037,0.593750000,0.836734712
0.502250225,0.718874037,0.593750000,0.836734712
0.503037804,0.718874037,0.593750000,0.836734712
0.503825383,0.718874037,0.593750000,0.836734712
0.504612961,0.718874037,0.593750000,0.836734712
0.505400540,0.718874037,0.593750000,0.836734712
0.506188119,0.718874037,0.593750000,0.836734712
0.506975698,0.718874037,0.593750000,0.836734712
0.507763276,0.718874037,0.593750000,0.836734712
0.508550855,0.718874037,0.593750000,0.836734712
0.509338434,0.718874037,0.593750000,0.836734712
0.510126013,0.718874037,0.593750000,0.836734712
0.510913591,0.718874037,0.593750000,0.836734712
0.511701170,0.722032189,0.598591566,0.838095248
0.512488749,0.722032189,0.598591566,0.838095248
0.513276328,0.722032189,0.598591566,0.838095248
0.514063906,0.722032189,0.598591566,0.838095248
0.514851485,0.722032189,0.598591566,0.838095248
0.515639064,0.722032189,0.598591566,0.838095248
0.516426643,0.722032189,0.598591566,0.838095248
0.517214221,0.722032189,0.598591566,0.838095248
0.518001800,0.722032189,0.598591566,0.838095248
0.518789379,0.722032189,0.598591566,0.838095248
0.519576958,0.722032189,0.598591566,0.838095248
0.520364536,0.722032189,0.598591566,0.838095248
0.521152115,0.722032189,0.598591566,0.838095248
0.521939694,0.722032189,0.598591566,0.838095248
0.522727273,0.725390017,0.602739751,0.841121495
0.523514851,0.725407422,0.602739751,0.841121495
0.524302430,0.725407422,0.602739751,0.841121495
0.525090009,0.725407422,0.602739751,0.841121495
0.525877588,0.725407422,0.602739751,0.841121495
0.526665167,0.725407422,0.602739751,0.841121495
0.527452745,0.725407422,0.602739751,0.841121495
0.528240324,0.725407422,0.602739751,0.841121495
0.529027903,0.725407422,0.602739751,0.841121495
0.529815482,0.725407422,0.602739751,0.841121495
0.530603060,0.725407422,0.602739751,0.841121495
0.531390639,0.725407422,0.602739751,0.841121495
0.532178218,0.725407422,0.602739751,0.841121495
0.532965797,0.725407422,0.602739751,0.841121495
0.533753375,0.725407422,0.602739751,0.841121495
0.534540954,0.727986813,0.603053451,0.841584146
0.535328533,0.727986813,0.603053451,0.841584146
0.536116112,0.727986813,0.603053451,0.841584146
0.536903690,0.727986813,0.603053451,0.841584146
0.537691269,0.727986813,0.603053451,0.841584146
0.538478848,0.727986813,0.603053451,0.841584146
0.539266427,0.727986813,0.603053451,0.841584146
0.540054005,0.727986813,0.603053451,0.841584146
0.540841584,0.727986813,0.603053451,0.841584146
0.541629163,0.727986813,0.603053451,0.841584146
0.542416742,0.727986813,0.603053451,0.841584146
0.543204320,0.727986813,0.603053451,0.841584146
0.543991899,0.727986813,0.603053451,0.841584146
0.544779478,0.727986813,0.603053451,0.841584146
0.545567057,0.730925202,0.608391583,0.843137264
0.546354635,0.730925202,0.608391583,0.843137264
0.547142214,0.730925202,0.608391583,0.843137264
0.547929793,0.730925202,0.608391583,0.843137264
0.548717372,0.730925202,0.608391583,0.843137264
0.549504950,0.730925202,0.608391583,0.843137264
0.550292529,0.730925202,0.608391583,0.843137264
0.551080108,0.730925202,0.608391583,0.843137264
0.551867687,0.730925202,0.608391583,0.843137264
0.552655266,0.730925202,0.608391583,0.843137264
0.553442844,0.730925202,0.608391583,0.843137264
0.554230423,0.730925202,0.608391583,0.843137264
0.555018002,0.730925202,0.608391583,0.843137264
0.555805581,0.730925202,0.608391583,0.843137264
0.556593159,0.730925202,0.608391583,0.843137264
0.557380738,0.734278917,0.612244904,0.845360816
0.558168317,0.734278917,0.612244904,0.845360816
0.558955896,0.734278917,0.612244904,0.845360816
0.559743474,0.734278917,0.612244904,0.845360816
0.560531053,0.734278917,0.612244904,0.845360816
0.561318632,0.734278917,0.612244904,0.845360816
0.562106211,0.734278917,0.612244904,0.845360816
0.562893789,0.734278917,0.612244904,0.845360816
0.563681368,0.734278917,0.612244904,0.845360816
0.564468947,0.734278917,0.612244904,0.845360816
0.565256526,0.734278917,0.612244904,0.845360816
0.566044104,0.734278917,0.612244904,0.845360816
0.566831683,0.734278917,0.612244904,0.845360816
0.567619262,0.734278917,0.612244904,0.845360816
0.568406841,0.736991942,0.613445401,0.848484874
0.569194419,0.736991942,0.613445401,0.848484874
0.569981998,0.736991942,0.613445401,0.848484874
0.570769577,0.736991942,0.613445401,0.848484874
0.571557156,0.736991942,0.613445401,0.848484874
0.572344734,0.736991942,0.613445401,0.848484874
0.573132313,0.736991942,0.613445401,0.848484874
0.573919892,0.736991942,0.613445401,0.848484874
0.574707471,0.736991942,0.613445401,0.848484874
0.575495050,0.736991942,0.613445401,0.848484874
0.576282628,0.736991942,0.613445401,0.848484874
0.577070207,0.736991942,0.613445401,0.848484874
0.577857786,0.736991942,0.613445401,0.848484874
0.578645365,0.736991942,0.613445401,0.848484874
0.579432943,0.736991942,0.613445401,0.848484874
